legacy_id,name,firm,practice,date,award
1064832,Matthew J. Alexander,Mayer Brown,['White Collar'],2018,Rising Stars
1064829,Tami Kameda Sims,Katten Muchin,['Media & Entertainment'],2018,Rising Stars
1064827,Rachel Strom,Davis Wright Tremaine,['Media & Entertainment'],2018,Rising Stars
1064825,Sue Meng,Debevoise & Plimpton,['Mergers & Acquisitions'],2018,Rising Stars
1064822,Benjamin M. Mundel,Sidley Austin,['Life Sciences'],2018,Rising Stars
1064820,Reid Mullen,Keker Van Nest,['Trials'],2018,Rising Stars
1064819,J. Laurens Wilkes,Jones Day,['Construction'],2018,Rising Stars
1064818,Andrew L. Greene,Perkins Coie,['Construction'],2018,Rising Stars
1064816,Elyse H. Wolff,Greenbaum Rowe,['Construction'],2018,Rising Stars
1064813,Isaac Ashkenazi,Paul Hastings,['Life Sciences'],2018,Rising Stars
1064811,Michael Gleason,Jones Day,['Competition'],2018,Rising Stars
1064806,Scott J. Sholder,Cowan DeBaets,['Media & Entertainment'],2018,Rising Stars
1064805,Margaret D'Amico,Cravath Swaine,['Competition'],2018,Rising Stars
1064801,Chris Campbell,Latham & Watkins,['Competition'],2018,Rising Stars
1064795,Jeff White,Weil Gotshal,['Competition'],2018,Rising Stars
1064793,Sharon Robertson,Cohen Milstein,['Competition'],2018,Rising Stars
1064790,Justin S. Nematzadeh,Pomerantz,['Class Action'],2018,Rising Stars
1064786,Frank T. Bayuk,Jones Day,['Trials'],2018,Rising Stars
1064784,Michael A. Iannucci,Blank Rome,['Class Action'],2018,Rising Stars
1064782,Kurt Mathas,Winston & Strawn,['Life Sciences'],2018,Rising Stars
1064781,Brian Cuneo,Latham & Watkins,['Life Sciences'],2018,Rising Stars
1064778,Eric S. Hochstadt,Weil Gotshal,['Class Action'],2018,Rising Stars
1064775,Annika K. Martin,Lieff Cabraser,['Class Action'],2018,Rising Stars
1064774,Joseph Warden,Fish & Richardson,['Life Sciences'],2018,Rising Stars
1064771,Timothy J. Perla,WilmerHale,['Class Action'],2018,Rising Stars
1064767,Ragan Naresh,Kirkland & Ellis,['Class Action'],2018,Rising Stars
1064761,Stacey L. Corr-Irvine,Jones Day,['Bankruptcy'],2018,Rising Stars
1039867,Christopher Seeger,Seeger Weiss,[],2018,Titans Of The Plaintiffs Bar
1039712,Bill Carmody,Susman Godfrey,[],2018,Titans Of The Plaintiffs Bar
1039206,David Sanford,Sanford Heisler,[],2018,Titans Of The Plaintiffs Bar
1038999,Steven Toll,Cohen Milstein,[],2018,Titans Of The Plaintiffs Bar
1038911,Elizabeth Cabraser,Lieff Cabraser,[],2018,Titans Of The Plaintiffs Bar
1038868,Mark Lanier,The Lanier Law Firm,[],2018,Titans Of The Plaintiffs Bar
1038746,Jeremy Lieberman,Pomerantz,[],2018,Titans Of The Plaintiffs Bar
1038729,R. Brent Wisner,Baum Hedlund,[],2018,Titans Of The Plaintiffs Bar
1037912,Steve Berman ,Hagens Berman,[],2018,Titans Of The Plaintiffs Bar
1035896,Mark Lebovitch,Bernstein Litowitz,[],2018,Titans Of The Plaintiffs Bar
1010700,,Quinn Emanuel,['Securities'],2018,Practice Groups Of The Year
1009860,,Weil Gotshal,['Securities'],2018,Practice Groups Of The Year
1009806,,Steptoe & Johnson LLP,['Transportation'],2018,Practice Groups Of The Year
1009795,,Gibson Dunn,['Securities'],2018,Practice Groups Of The Year
1009691,,Winston & Strawn,['Trials'],2018,Practice Groups Of The Year
1009668,,Quinn Emanuel,['White Collar'],2018,Practice Groups Of The Year
1009411,,Robbins Geller,['Securities'],2018,Practice Groups Of The Year
1009267,,Winston & Strawn,['Sports & Betting'],2018,Practice Groups Of The Year
1009255,,Skadden,['Trials'],2018,Practice Groups Of The Year
1009249,,Seyfarth Shaw,['Transportation'],2018,Practice Groups Of The Year
1009133,,Morgan Lewis,['Tax'],2018,Practice Groups Of The Year
1009029,,Mayer Brown,['Tax'],2018,Practice Groups Of The Year
1008805,,Willkie Farr,['White Collar'],2018,Practice Groups Of The Year
1008715,,Hogan Lovells,['Real Estate'],2018,Practice Groups Of The Year
1008608,,Latham & Watkins,['Technology'],2018,Practice Groups Of The Year
1008450,,Kirkland & Ellis,['Securities'],2018,Practice Groups Of The Year
1008341,,Latham & Watkins,['White Collar'],2018,Practice Groups Of The Year
1008277,,Goodwin Procter,['Real Estate'],2018,Practice Groups Of The Year
1008121,,Seeger Weiss,['Product Liability'],2018,Practice Groups Of The Year
1008050,,McKool Smith,['Trials'],2018,Practice Groups Of The Year
1007973,,O'Melveny & Myers,['Transportation'],2018,Practice Groups Of The Year
1007904,,WilmerHale,['Technology'],2018,Practice Groups Of The Year
1007535,,Gibson Dunn,['Transportation'],2018,Practice Groups Of The Year
1007525,,Akin Gump,['Sports & Betting'],2018,Practice Groups Of The Year
1007277,,Nossaman,['Transportation'],2018,Practice Groups Of The Year
1007264,,Kirkland & Ellis,['Real Estate'],2018,Practice Groups Of The Year
1007197,,Jones Day,['Trials'],2018,Practice Groups Of The Year
1007173,,Archer,['Intellectual Property'],2018,Practice Groups Of The Year
1007050,,Gibson Dunn,['Sports & Betting'],2018,Practice Groups Of The Year
1006939,,Covington & Burling,['Sports & Betting'],2018,Practice Groups Of The Year
1006893,,Jones Day,['Intellectual Property'],2018,Practice Groups Of The Year
1006891,,O'Melveny & Myers,['Media & Entertainment'],2018,Practice Groups Of The Year
1006828,,Covington & Burling,['Product Liability'],2018,Practice Groups Of The Year
1006789,,Weil Gotshal,['Private Equity'],2018,Practice Groups Of The Year
1006780,,Quinn Emanuel,['Product Liability'],2018,Practice Groups Of The Year
1006743,,Simpson Thacher,['Private Equity'],2018,Practice Groups Of The Year
1006621,,ZwillGen,['Cybersecurity & Privacy'],2018,Practice Groups Of The Year
1006590,,Sullivan & Cromwell,['Life Sciences'],2018,Practice Groups Of The Year
1006589,,King & Spalding,['Life Sciences'],2018,Practice Groups Of The Year
1006424,,Fenwick & West,['Technology'],2018,Practice Groups Of The Year
1006384,,Cleary Gottlieb,['Securities'],2018,Practice Groups Of The Year
1006122,,Norton Rose Fulbright,['Project Finance'],2018,Practice Groups Of The Year
1006066,,Goodwin Procter,['Intellectual Property'],2018,Practice Groups Of The Year
1005985,,Skadden,['Securities'],2018,Practice Groups Of The Year
1005766,,Skadden,['Mergers & Acquisitions'],2018,Practice Groups Of The Year
1005536,,Ropes & Gray,['Asset Management'],2018,Practice Groups Of The Year
1005493,,Ballard Spahr,['Media & Entertainment'],2018,Practice Groups Of The Year
1005422,,Holland & Knight,['Native American'],2018,Practice Groups Of The Year
1005319,,Ropes & Gray,['Private Equity'],2018,Practice Groups Of The Year
1005205,,Cravath Swaine,['Mergers & Acquisitions'],2018,Practice Groups Of The Year
1005193,,Sullivan & Cromwell,['Mergers & Acquisitions'],2018,Practice Groups Of The Year
1005107,,Skadden,['Energy'],2018,Practice Groups Of The Year
1005096,,Nossaman,['Environmental'],2018,Practice Groups Of The Year
1005028,,Skadden,['Insurance'],2018,Practice Groups Of The Year
1005010,,Simpson Thacher,['Mergers & Acquisitions'],2018,Practice Groups Of The Year
1004859,,Freshfields,['International Arbitration'],2018,Practice Groups Of The Year
1004743,,Cooley,['Cybersecurity & Privacy'],2018,Practice Groups Of The Year
1004733,,Sidley Austin,['International Arbitration'],2018,Practice Groups Of The Year
1004729,,Sullivan & Cromwell,['Food & Beverage'],2018,Practice Groups Of The Year
1004643,,Latham & Watkins,['Energy'],2018,Practice Groups Of The Year
1004639,,Simpson Thacher,['Capital Markets'],2018,Practice Groups Of The Year
1004616,,White & Case,['Project Finance'],2018,Practice Groups Of The Year
1004595,,Finnegan,['Intellectual Property'],2018,Practice Groups Of The Year
1004593,,Jenner & Block,['Media & Entertainment'],2018,Practice Groups Of The Year
1004583,,Wiley Rein,['Government Contracts'],2018,Practice Groups Of The Year
1004427,,Outten & Golden,['Bankruptcy'],2018,Practice Groups Of The Year
1004406,,Reed Smith,['Insurance'],2018,Practice Groups Of The Year
1004210,,Quinn Emanuel,['Intellectual Property'],2018,Practice Groups Of The Year
1004209,,Mayer Brown,['Intellectual Property'],2018,Practice Groups Of The Year
1004205,,Hughes Hubbard,['Intellectual Property'],2018,Practice Groups Of The Year
1004142,,Davis Wright Tremaine,['Media & Entertainment'],2018,Practice Groups Of The Year
1004065,,Beveridge & Diamond,['Environmental'],2018,Practice Groups Of The Year
1003933,,Skadden,['Capital Markets'],2018,Practice Groups Of The Year
1003920,,Gibson Dunn,['Cybersecurity & Privacy'],2018,Practice Groups Of The Year
1003795,,Sidley Austin,['Appellate'],2018,Practice Groups Of The Year
1003790,,Mayer Brown,['Food & Beverage'],2018,Practice Groups Of The Year
1003700,,Kirkland & Ellis,['Private Equity'],2018,Practice Groups Of The Year
1003699,,Mayer Brown,['Project Finance'],2018,Practice Groups Of The Year
1003587,,Ogletree Deakins,['Employment'],2018,Practice Groups Of The Year
1003505,,Hogan Lovells,['Insurance'],2018,Practice Groups Of The Year
1003463,,Davis Polk,['Capital Markets'],2018,Practice Groups Of The Year
1003454,,BakerHostetler,['Environmental'],2018,Practice Groups Of The Year
1003453,,Venable,['Consumer Protection'],2018,Practice Groups Of The Year
1003405,,Weil Gotshal,['Bankruptcy'],2018,Practice Groups Of The Year
1003375,,Morgan Lewis,['Environmental'],2018,Practice Groups Of The Year
1003253,,Bracewell,['Energy'],2018,Practice Groups Of The Year
1003098,,Fried Frank,['Government Contracts'],2018,Practice Groups Of The Year
1003089,,Kirkland & Ellis,['International Trade'],2018,Practice Groups Of The Year
1003018,,Pillsbury Winthrop,['Government Contracts'],2018,Practice Groups Of The Year
1003005,,Perkins Coie,['Food & Beverage'],2018,Practice Groups Of The Year
1002989,,Kelley Drye,['International Trade'],2018,Practice Groups Of The Year
1002964,,King & Spalding,['International Arbitration'],2018,Practice Groups Of The Year
1002923,,Mayer Brown,['Appellate'],2018,Practice Groups Of The Year
1002858,,King & Spalding,['Employment'],2018,Practice Groups Of The Year
1002803,,Covington & Burling,['International Trade'],2018,Practice Groups Of The Year
1002763,,Vinson & Elkins,['Energy'],2018,Practice Groups Of The Year
1002703,,Skadden,['Bankruptcy'],2018,Practice Groups Of The Year
1002672,,Kirkland & Ellis,['Bankruptcy'],2018,Practice Groups Of The Year
1002670,,Jenner & Block,['Appellate'],2018,Practice Groups Of The Year
1002661,,Morgan Lewis,['Asset Management'],2018,Practice Groups Of The Year
1002657,,Latham & Watkins,['Capital Markets'],2018,Practice Groups Of The Year
1002575,,Cleary Gottlieb,['Capital Markets'],2018,Practice Groups Of The Year
1002560,,Outten & Golden,['Employment'],2018,Practice Groups Of The Year
1002499,,Ballard Spahr,['Banking'],2018,Practice Groups Of The Year
1002494,,Mayer Brown,['Class Action'],2018,Practice Groups Of The Year
1002468,,Arnold & Porter,['International Arbitration'],2018,Practice Groups Of The Year
1002359,,Debevoise & Plimpton,['Banking'],2018,Practice Groups Of The Year
1002123,,Mayer Brown,['Consumer Protection'],2018,Practice Groups Of The Year
1002034,,Perkins Coie,['Appellate'],2018,Practice Groups Of The Year
1002013,,Stradley Ronon,['Asset Management'],2018,Practice Groups Of The Year
1001927,,Crowell & Moring,['Government Contracts'],2018,Practice Groups Of The Year
1001663,,Kelley Drye,['Consumer Protection'],2018,Practice Groups Of The Year
1001659,,Sidley Austin,['International Trade'],2018,Practice Groups Of The Year
1001658,,Covington & Burling,['Government Contracts'],2018,Practice Groups Of The Year
1001656,,Skadden,['International Arbitration'],2018,Practice Groups Of The Year
1001624,,Hunton Andrews,['Environmental'],2018,Practice Groups Of The Year
1001595,,Goodwin Procter,['Appellate'],2018,Practice Groups Of The Year
1001591,,Susman Godfrey,['Class Action'],2018,Practice Groups Of The Year
1001494,,Debevoise & Plimpton,['Asset Management'],2018,Practice Groups Of The Year
1001446,,Davis Polk,['Banking'],2018,Practice Groups Of The Year
1001287,,Gibson Dunn,['Competition'],2018,Practice Groups Of The Year
1001285,,Weil Gotshal,['Competition'],2018,Practice Groups Of The Year
1001283,,Latham & Watkins,['Competition'],2018,Practice Groups Of The Year
1001230,,Hogan Lovells,['Class Action'],2018,Practice Groups Of The Year
1001190,,Edelson PC,['Cybersecurity & Privacy'],2018,Practice Groups Of The Year
1001188,,Greenberg Traurig,['Hospitality'],2018,Practice Groups Of The Year
1001187,,Jenner & Block,['Food & Beverage'],2018,Practice Groups Of The Year
1001072,,Jones Day,['Bankruptcy'],2018,Practice Groups Of The Year
1001068,,Gibson Dunn,['Appellate'],2018,Practice Groups Of The Year
1000984,,Davis Polk,['Bankruptcy'],2018,Practice Groups Of The Year
1000611,,Davis Polk,['Tax'],2018,Practice Groups Of The Year
1000309,,Debevoise & Plimpton,['Insurance'],2018,Practice Groups Of The Year
1000021,,Quinn Emanuel,['Banking'],2018,Practice Groups Of The Year
999689,,Faegre Baker,['Food & Beverage'],2018,Practice Groups Of The Year
999684,,Holland & Knight,['Hospitality'],2018,Practice Groups Of The Year
999676,,Dentons,['Hospitality'],2018,Practice Groups Of The Year
999538,,Cravath Swaine,['Tax'],2018,Practice Groups Of The Year
999371,,McDermott Will,['Health'],2018,Practice Groups Of The Year
999239,,Cohen Milstein,['Cybersecurity & Privacy'],2018,Practice Groups Of The Year
999180,,King & Spalding,['Product Liability'],2018,Practice Groups Of The Year
999179,,Beasley Allen,['Product Liability'],2018,Practice Groups Of The Year
999172,,Mayer Brown,['Banking'],2018,Practice Groups Of The Year
999170,,Proskauer Rose,['Asset Management'],2018,Practice Groups Of The Year
999168,,Hogan Lovells,['Capital Markets'],2018,Practice Groups Of The Year
998982,,Edelson PC,['Consumer Protection'],2018,Practice Groups Of The Year
998981,,Seeger Weiss,['Class Action'],2018,Practice Groups Of The Year
998947,,Kirkland & Ellis,['Energy'],2018,Practice Groups Of The Year
998891,,King & Spalding,['Health'],2018,Practice Groups Of The Year
998674,,Skadden,['Tax'],2018,Practice Groups Of The Year
998434,,Munger Tolles,['Media & Entertainment'],2018,Practice Groups Of The Year
998433,,Wiley Rein,['International Trade'],2018,Practice Groups Of The Year
998137,,Bowman and Brooke,['Product Liability'],2018,Practice Groups Of The Year
998135,,Zuckerman Spaeder,['Health'],2018,Practice Groups Of The Year
998131,,Epstein Becker Green,['Health'],2018,Practice Groups Of The Year
998026,,WilmerHale,['Native American'],2018,Practice Groups Of The Year
998024,,Dentons,['Native American'],2018,Practice Groups Of The Year
998022,,Seyfarth Shaw,['Employment'],2018,Practice Groups Of The Year
998015,,ZwillGen,['Consumer Protection'],2018,Practice Groups Of The Year
998013,,Labaton Sucharow,['Class Action'],2018,Practice Groups Of The Year
997976,,Quinn Emanuel,['Trials'],2018,Practice Groups Of The Year
997974,,McKool Smith,['Insurance'],2018,Practice Groups Of The Year
997944,,Morgan Lewis,['Employment'],2018,Practice Groups Of The Year
997939,,Littler,['Employment'],2018,Practice Groups Of The Year
997925,,Gibson Dunn,['White Collar'],2018,Practice Groups Of The Year
997919,,Covington & Burling,['White Collar'],2018,Practice Groups Of The Year
997914,,Latham & Watkins,['Private Equity'],2018,Practice Groups Of The Year
997847,,Proskauer Rose,['Sports & Betting'],2018,Practice Groups Of The Year
997844,,Davis Polk,['Mergers & Acquisitions'],2018,Practice Groups Of The Year
997749,,Williams & Connolly,['Life Sciences'],2018,Practice Groups Of The Year
997747,,Paul Hastings,['Life Sciences'],2018,Practice Groups Of The Year
997745,,Fish & Richardson,['Life Sciences'],2018,Practice Groups Of The Year
997663,,Morgan Lewis,['Competition'],2018,Practice Groups Of The Year
997662,,Cleary Gottlieb,['Competition'],2018,Practice Groups Of The Year
997578,,Simpson Thacher,['Real Estate'],2018,Practice Groups Of The Year
997576,,Dentons,['Real Estate'],2018,Practice Groups Of The Year
997575,,O'Melveny & Myers,['Project Finance'],2018,Practice Groups Of The Year
990344,Mark Robertson,O'Melveny & Myers,['Transportation'],2017,MVP
990343,Tara Sutton,Robins Kaplan,['Product Liability'],2017,MVP
990342,Jennifer Hindin,Wiley Rein,['Telecommunications'],2017,MVP
990340,Tal Golomb,Fried Frank,['Real Estate'],2017,MVP
990339,Andrew Levander,Dechert,['White Collar'],2017,MVP
990338,William O'Brien,Dentons,['International Arbitration'],2017,MVP
990337,Robert Giuffra Jr.,Sullivan & Cromwell,['Product Liability'],2017,MVP
990336,Richard Witzel Jr.,Skadden,['Mergers & Acquisitions'],2017,MVP
990335,Lisa Blatt,Arnold & Porter,['Sports & Betting'],2017,MVP
990334,Victoria Maroulis,Quinn Emanuel,['Telecommunications'],2017,MVP
990333,Sara Zablotney,Kirkland & Ellis,['Tax'],2017,MVP
990332,Thomas Dupree Jr.,Gibson Dunn,['Transportation'],2017,MVP
990330,Peter Karanjia,Davis Wright Tremaine,['Telecommunications'],2017,MVP
990329,Ronald Creamer,Sullivan & Cromwell,['Tax'],2017,MVP
990328,Christopher Jedrey,McDermott Will,['Health'],2017,MVP
990326,Alison Ressler,Sullivan & Cromwell,['Private Equity'],2017,MVP
990325,Martin Black,Dechert,['Intellectual Property'],2017,MVP
990238,Harvey Wolkoff,Ropes & Gray,['International Arbitration'],2017,MVP
990237,Audra Soloway,Paul Weiss,['Securities'],2017,MVP
990235,Matthew Martens,WilmerHale,['Securities'],2017,MVP
990227,Nancy Erfle,Gordon & Rees,['Product Liability'],2017,MVP
990222,John Keker,Keker Van Nest,['Sports & Betting'],2017,MVP
990221,Maxine Hicks,DLA Piper,['Real Estate'],2017,MVP
990216,Mardiros Dakessian,Dakessian Law,['Tax'],2017,MVP
990210,Matthew Brill,Latham & Watkins,['Telecommunications'],2017,MVP
990205,Ben Razi,Covington & Burling,['Trials'],2017,MVP
990203,Taylor Hart,Ropes & Gray,['Technology'],2017,MVP
990199,Kelly Klaus,Munger Tolles,['Media & Entertainment'],2017,MVP
990193,Sarkis Jebejian,Kirkland & Ellis,['Mergers & Acquisitions'],2017,MVP
990190,Michael Aiello,Weil Gotshal,['Mergers & Acquisitions'],2017,MVP
990186,Peter Martelli,Kirkland & Ellis,['Private Equity'],2017,MVP
990178,Mark Cheffo,Quinn Emanuel,['Product Liability'],2017,MVP
990174,Jonathan Waldron,Blank Rome,['Transportation'],2017,MVP
990171,Robin Miles,Bracewell,['Project Finance'],2017,MVP
990167,Neal Katyal,Hogan Lovells,['Appellate'],2017,MVP
990164,Raj Madan,Skadden,['Tax'],2017,MVP
990162,Jeremy Spector,Covington & Burling,['Tax'],2017,MVP
990160,Michael Schachter,Willkie Farr,['White Collar'],2017,MVP
990157,Rita Glavin,Seward & Kissel,['White Collar'],2017,MVP
990154,Yar Chaikovsky,Paul Hastings,['Technology'],2017,MVP
990149,Mario Mancuso,Kirkland & Ellis,['International Trade'],2017,MVP
990147,Kenton King,Skadden,['Technology'],2017,MVP
990142,Jay Cohen,Paul Weiss,['Telecommunications'],2017,MVP
990136,Jonathan Polkes,Weil Gotshal,['Securities'],2017,MVP
990126,Adam Unikowsky,Jenner & Block,['Securities'],2017,MVP
